Date,State,Category,Dollars,LastYear
2019-10-27,Minnesota,Dairy,17805139,17539372
2019-11-03,Minnesota,Dairy,18119479,17718557
2019-11-10,Minnesota,Dairy,18408167,17874875
2019-11-17,Minnesota,Dairy,18276504,19215034
2019-11-24,Minnesota,Dairy,19022997,19674064
2019-12-01,Minnesota,Dairy,20890745,17776624
2019-12-08,Minnesota,Dairy,17924702,17971443
2019-12-15,Minnesota,Dairy,18852106,18652267
2019-12-22,Minnesota,Dairy,21473629,22329463
2019-12-29,Minnesota,Dairy,20481244,18403531
2020-01-05,Minnesota,Dairy,19006683,18407377
2020-01-12,Minnesota,Dairy,18486539,17810703
2020-01-19,Minnesota,Dairy,19736679,18081218
2020-01-26,Minnesota,Dairy,17521796,18617416
2020-02-02,Minnesota,Dairy,18822694,19131664
2020-02-09,Minnesota,Dairy,18191656,17697770
2020-02-16,Minnesota,Dairy,17736105,17543065
2020-02-23,Minnesota,Dairy,17797776,18396781
2020-03-01,Minnesota,Dairy,17975796,17329411
2020-03-08,Minnesota,Dairy,18357548,19782600
2020-03-15,Minnesota,Dairy,24628848,16279576
2020-03-22,Minnesota,Dairy,27757059,16739866
2020-03-29,Minnesota,Dairy,21605881,16884469
2020-04-05,Minnesota,Dairy,20351752,17537061
2020-04-12,Minnesota,Dairy,24085846,18323936
2020-04-19,Minnesota,Dairy,20185957,20052588
2020-04-26,Minnesota,Dairy,20991010,15580618
2020-05-03,Minnesota,Dairy,21170646,17231200
2020-05-10,Minnesota,Dairy,21996425,18080785
2020-05-17,Minnesota,Dairy,20431491,17186215
2020-05-24,Minnesota,Dairy,20971909,18411238
2020-05-31,Minnesota,Dairy,19571084,16786005
2020-06-07,Minnesota,Dairy,19882203,17478442
2020-06-14,Minnesota,Dairy,19694495,18066303
2020-06-21,Minnesota,Dairy,19779459,17263464
2020-06-28,Minnesota,Dairy,18796000,17723346
2020-07-05,Minnesota,Dairy,20513987,18243130
2020-07-12,Minnesota,Dairy,18700632,17591696
2020-07-19,Minnesota,Dairy,19639814,17597089
2020-07-26,Minnesota,Dairy,19402790,17414431
2020-08-02,Minnesota,Dairy,19105627,17668624
2020-08-09,Minnesota,Dairy,19729644,17964296
2020-08-16,Minnesota,Dairy,19810315,17896749
2020-08-23,Minnesota,Dairy,19641232,17457350
2020-08-30,Minnesota,Dairy,19541519,18203923
2020-09-06,Minnesota,Dairy,20198115,18278267
2020-09-13,Minnesota,Dairy,20431501,18295385
2020-09-20,Minnesota,Dairy,19562599,17592281
2020-09-27,Minnesota,Dairy,19423307,17469139
2020-10-04,Minnesota,Dairy,19961341,18280864
2020-10-11,Minnesota,Dairy,19484422,18308571
2020-10-18,Minnesota,Dairy,20143408,17705411
2020-10-25,Minnesota,Dairy,20549108,17805139
2020-11-01,Minnesota,Dairy,19740006,18119479
2020-11-08,Minnesota,Dairy,19486052,18408167
2020-11-15,Minnesota,Dairy,20519855,18276504
2020-11-22,Minnesota,Dairy,21599695,19022997
2020-11-29,Minnesota,Dairy,20753071,20890745
2020-12-06,Minnesota,Dairy,19423729,17924698
2020-12-13,Minnesota,Dairy,20348615,18852106
2020-12-20,Minnesota,Dairy,21815344,21473629
2020-12-27,Minnesota,Dairy,23463701,20481244
2021-01-03,Minnesota,Dairy,21493228,19006683
2021-01-10,Minnesota,Dairy,20617577,18486535
2021-01-17,Minnesota,Dairy,20839218,19736685
2021-01-24,Minnesota,Dairy,20644283,17521784
2021-01-31,Minnesota,Dairy,19704695,18822790
2021-02-07,Minnesota,Dairy,21803954,18191804
2021-02-14,Minnesota,Dairy,19860175,17736232
2021-02-21,Minnesota,Dairy,19502450,17797895
2021-02-28,Minnesota,Dairy,19307404,17979084
2021-03-07,Minnesota,Dairy,19028426,18360833
2021-03-14,Minnesota,Dairy,18856928,24632530
2021-03-21,Minnesota,Dairy,19029310,27761467
2021-03-28,Minnesota,Dairy,18511464,21609742
2021-04-04,Minnesota,Dairy,20948234,20355180
2021-04-11,Minnesota,Dairy,17598154,24089518
2021-04-18,Minnesota,Dairy,19005500,20190098
2021-04-25,Minnesota,Dairy,19328075,20994500
2021-05-02,Minnesota,Dairy,18746287,21173810
2021-05-09,Minnesota,Dairy,19527792,22000199
2021-05-16,Minnesota,Dairy,18400282,20435093
2021-05-23,Minnesota,Dairy,18914337,20975365
2021-05-30,Minnesota,Dairy,19533240,19574627
2021-06-06,Minnesota,Dairy,18639438,19885331
2021-06-13,Minnesota,Dairy,18661338,19697645
2021-06-20,Minnesota,Dairy,19150675,19782655
2021-06-27,Minnesota,Dairy,18719705,18798709
2021-07-04,Minnesota,Dairy,20682962,20517012
2021-07-11,Minnesota,Dairy,18215508,18704972
2021-07-18,Minnesota,Dairy,19240662,19650813
2021-07-25,Minnesota,Dairy,19189300,19413671
2021-08-01,Minnesota,Dairy,19027985,19115959
2021-08-08,Minnesota,Dairy,19182401,19739039
2021-08-15,Minnesota,Dairy,19288942,19814923
2021-08-22,Minnesota,Dairy,19039120,19646050
2019-10-06,Missouri,Dairy,17282846,17316505
2019-10-13,Missouri,Dairy,17513869,17425285
2019-10-20,Missouri,Dairy,17241802,17269684
2019-10-27,Missouri,Dairy,17275968,16744069
2019-11-03,Missouri,Dairy,17533198,17034018
2019-11-10,Missouri,Dairy,17550213,17702670
2019-11-17,Missouri,Dairy,18122436,19445943
2019-11-24,Missouri,Dairy,19340153,19480096
2019-12-01,Missouri,Dairy,19835606,16557605
2019-12-08,Missouri,Dairy,16966011,17489925
2019-12-15,Missouri,Dairy,19000140,17450503
2019-12-22,Missouri,Dairy,21835767,21950932
2019-12-29,Missouri,Dairy,19477969,17975534
2020-01-05,Missouri,Dairy,18532907,17746910
2020-01-12,Missouri,Dairy,19272988,19945156
2020-01-19,Missouri,Dairy,18604118,19597269
2020-01-26,Missouri,Dairy,18120294,16680431
2020-02-02,Missouri,Dairy,19357575,18462105
2020-02-09,Missouri,Dairy,17988952,16990038
2020-02-16,Missouri,Dairy,17265245,17704345
2020-02-23,Missouri,Dairy,17328124,16394305
2020-03-01,Missouri,Dairy,17433978,18535717
2020-03-08,Missouri,Dairy,17616200,16488423
2020-03-15,Missouri,Dairy,23889563,16488879
2020-03-22,Missouri,Dairy,27757495,16181608
2020-03-29,Missouri,Dairy,18739377,16420371
2020-04-05,Missouri,Dairy,22675926,16468989
2020-04-12,Missouri,Dairy,20877867,16138259
2020-04-19,Missouri,Dairy,20615876,17719484
2020-04-26,Missouri,Dairy,20442145,15532349
2020-05-03,Missouri,Dairy,20196404,16599777
2020-05-10,Missouri,Dairy,20073932,16478104
2020-05-17,Missouri,Dairy,19334474,16097043
2020-05-24,Missouri,Dairy,19622022,16760452
2020-05-31,Missouri,Dairy,18207663,16038754
2020-06-07,Missouri,Dairy,17930455,16376312
2020-06-14,Missouri,Dairy,17993534,16641522
2020-06-21,Missouri,Dairy,18411264,16482270
2020-06-28,Missouri,Dairy,17652086,16458784
2020-07-05,Missouri,Dairy,19320063,17612458
2020-07-12,Missouri,Dairy,17696963,16270115
2020-07-19,Missouri,Dairy,18741647,16694204
2020-07-26,Missouri,Dairy,18433969,16254686
2020-08-02,Missouri,Dairy,18213086,16657346
2020-08-09,Missouri,Dairy,18591936,17021257
2020-08-16,Missouri,Dairy,18922616,17426984
2020-08-23,Missouri,Dairy,19107305,17167473
2020-08-30,Missouri,Dairy,18801207,17097284
2020-09-06,Missouri,Dairy,19490626,17216464
2020-09-13,Missouri,Dairy,19051930,16755125
2020-09-20,Missouri,Dairy,18779433,17041916
2020-09-27,Missouri,Dairy,18624188,16718396
2020-10-04,Missouri,Dairy,19026954,17282846
2020-10-11,Missouri,Dairy,18739992,17513869
2020-10-18,Missouri,Dairy,19055695,17241802
2020-10-25,Missouri,Dairy,19361537,17275968
2020-11-01,Missouri,Dairy,19288779,17533198
2020-11-08,Missouri,Dairy,18661730,17550213
2020-11-15,Missouri,Dairy,19867483,18122436
2020-11-22,Missouri,Dairy,21991597,19340153
2020-11-29,Missouri,Dairy,20629419,19835175
2020-12-06,Missouri,Dairy,18752010,16966011
2020-12-13,Missouri,Dairy,19615758,19000140
2020-12-20,Missouri,Dairy,21683058,21835767
2020-12-27,Missouri,Dairy,23019777,19477969
2021-01-03,Missouri,Dairy,21415558,18534192
2021-01-10,Missouri,Dairy,19756331,19273957
2021-01-17,Missouri,Dairy,20457083,18604936
2021-01-24,Missouri,Dairy,19715325,18121266
2021-01-31,Missouri,Dairy,19302476,19358403
2021-02-07,Missouri,Dairy,22308304,17989871
2021-02-14,Missouri,Dairy,21456690,17266284
2021-02-21,Missouri,Dairy,18876025,17329205
2021-02-28,Missouri,Dairy,18492737,17438496
2021-03-07,Missouri,Dairy,18185282,17620563
2021-03-14,Missouri,Dairy,18400777,23895104
2021-03-21,Missouri,Dairy,18361475,27763326
2021-03-28,Missouri,Dairy,18023956,18743963
2021-04-04,Missouri,Dairy,19159994,22681392
2021-04-11,Missouri,Dairy,17555625,20883356
2021-04-18,Missouri,Dairy,18152364,20622551
2021-04-25,Missouri,Dairy,18446572,20447869
2021-05-02,Missouri,Dairy,17715804,20201673
2021-05-09,Missouri,Dairy,18388984,20079905
2021-05-16,Missouri,Dairy,18104716,19340345
2021-05-23,Missouri,Dairy,18162813,19626903
2021-05-30,Missouri,Dairy,18405456,18212703
2021-06-06,Missouri,Dairy,17738918,17935151
2021-06-13,Missouri,Dairy,17859083,17998645
2021-06-20,Missouri,Dairy,18393636,18417274
2021-06-27,Missouri,Dairy,17828029,17657512
2021-07-04,Missouri,Dairy,19337780,19325740
2021-07-11,Missouri,Dairy,18178513,17703204
2021-07-18,Missouri,Dairy,18837009,18748350
2021-07-25,Missouri,Dairy,18631622,18441169
2021-08-01,Missouri,Dairy,18093449,18219757
2021-08-08,Missouri,Dairy,18489516,18598605
2021-08-15,Missouri,Dairy,18841255,18929606
2021-08-22,Missouri,Dairy,19266075,19114406
2019-10-06,Nebraska,Dairy,6291200,6291200
2019-10-13,Nebraska,Dairy,6170028,6170028
2019-10-20,Nebraska,Dairy,5903681,5903681
2019-10-27,Nebraska,Dairy,6025081,6025081
2019-11-03,Nebraska,Dairy,6211721,6211721
2019-11-10,Nebraska,Dairy,6418052,6418052
2019-11-17,Nebraska,Dairy,6243282,6243282
2019-11-24,Nebraska,Dairy,7063536,7063536
2019-12-01,Nebraska,Dairy,6756866,6756866
2019-12-08,Nebraska,Dairy,6196676,6196676
2019-12-15,Nebraska,Dairy,6393463,6393463
2019-12-22,Nebraska,Dairy,7636239,7636239
2019-12-29,Nebraska,Dairy,6978203,6383475
2020-01-05,Nebraska,Dairy,6295804,6420421
2020-01-12,Nebraska,Dairy,6581894,6426078
2020-01-19,Nebraska,Dairy,6633631,6693920
2020-01-26,Nebraska,Dairy,6275855,6147625
2020-02-02,Nebraska,Dairy,6639575,6578649
2020-02-09,Nebraska,Dairy,6523318,6076021
2020-02-16,Nebraska,Dairy,6143872,6318081
2020-02-23,Nebraska,Dairy,6045073,6587636
2020-03-01,Nebraska,Dairy,6387102,6223950
2020-03-08,Nebraska,Dairy,6853323,6274088
2020-03-15,Nebraska,Dairy,9410574,5970016
2020-03-22,Nebraska,Dairy,8612749,5763138
2020-03-29,Nebraska,Dairy,6747999,5939668
2020-04-05,Nebraska,Dairy,7979288,6096246
2020-04-12,Nebraska,Dairy,8185051,5943745
2020-04-19,Nebraska,Dairy,7038429,6467623
2020-04-26,Nebraska,Dairy,7137771,5509085
2020-05-03,Nebraska,Dairy,7214375,6052538
2020-05-10,Nebraska,Dairy,7521299,6151001
2020-05-17,Nebraska,Dairy,6957125,5647487
2020-05-24,Nebraska,Dairy,7047499,6025366
2020-05-31,Nebraska,Dairy,6663553,5749104
2020-06-07,Nebraska,Dairy,6618858,6122788
2020-06-14,Nebraska,Dairy,6619969,5902459
2020-06-21,Nebraska,Dairy,6625193,5753241
2020-06-28,Nebraska,Dairy,6389286,5841489
2020-07-05,Nebraska,Dairy,7110249,6188009
2020-07-12,Nebraska,Dairy,6281457,5624106
2020-07-19,Nebraska,Dairy,6571362,5665387
2020-07-26,Nebraska,Dairy,6404199,5708969
2020-08-02,Nebraska,Dairy,6508985,5924697
2020-08-09,Nebraska,Dairy,6833628,6051111
2020-08-16,Nebraska,Dairy,6898592,6198986
2020-08-23,Nebraska,Dairy,6896802,5927928
2020-08-30,Nebraska,Dairy,6629572,6246832
2020-09-06,Nebraska,Dairy,7023800,6226893
2020-09-13,Nebraska,Dairy,6834286,5942380
2020-09-20,Nebraska,Dairy,6514001,5884254
2020-09-27,Nebraska,Dairy,6569308,5941676
2020-10-04,Nebraska,Dairy,6909504,6291173
2020-10-11,Nebraska,Dairy,6847181,6169991
2020-10-18,Nebraska,Dairy,6760690,5903663
2020-10-25,Nebraska,Dairy,7281128,6025057
2020-11-01,Nebraska,Dairy,6663340,6211715
2020-11-08,Nebraska,Dairy,7070224,6418029
2020-11-15,Nebraska,Dairy,7103842,6243268
2020-11-22,Nebraska,Dairy,7641470,7063526
2020-11-29,Nebraska,Dairy,7151803,6756862
2020-12-06,Nebraska,Dairy,6793419,6196647
2020-12-13,Nebraska,Dairy,7229531,6393453
2020-12-20,Nebraska,Dairy,7717344,7636212
2020-12-27,Nebraska,Dairy,7910306,6978104
2021-01-03,Nebraska,Dairy,7288525,6295732
2021-01-10,Nebraska,Dairy,7034367,6581889
2021-01-17,Nebraska,Dairy,6998431,6633623
2021-01-24,Nebraska,Dairy,6873055,6275827
2021-01-31,Nebraska,Dairy,7011432,6639551
2021-02-07,Nebraska,Dairy,7888068,6523304
2021-02-14,Nebraska,Dairy,6829598,6143888
2021-02-21,Nebraska,Dairy,6606946,6045071
2021-02-28,Nebraska,Dairy,6482394,6387810
2021-03-07,Nebraska,Dairy,6505504,6854289
2021-03-14,Nebraska,Dairy,6677395,9411612
2021-03-21,Nebraska,Dairy,6455010,8613900
2021-03-28,Nebraska,Dairy,6442006,6748911
2021-04-04,Nebraska,Dairy,7096389,7980303
2021-04-11,Nebraska,Dairy,6112666,8186026
2021-04-18,Nebraska,Dairy,6426959,7039324
2021-04-25,Nebraska,Dairy,6354491,7138618
2021-05-02,Nebraska,Dairy,6207599,7215299
2021-05-09,Nebraska,Dairy,6494767,7522291
2021-05-16,Nebraska,Dairy,6316750,6958112
2021-05-23,Nebraska,Dairy,6312332,7048397
2021-05-30,Nebraska,Dairy,6608388,6664506
2021-06-06,Nebraska,Dairy,6333143,6619868
2021-06-13,Nebraska,Dairy,6298855,6620848
2021-06-20,Nebraska,Dairy,6262267,6625812
2021-06-27,Nebraska,Dairy,6191315,6390133
2021-07-04,Nebraska,Dairy,6935441,7110979
2021-07-11,Nebraska,Dairy,6226175,6282402
2021-07-18,Nebraska,Dairy,6448924,6572679
2021-07-25,Nebraska,Dairy,6394334,6405649
2021-08-01,Nebraska,Dairy,6156962,6510634
2021-08-08,Nebraska,Dairy,6656197,6835206
2021-08-15,Nebraska,Dairy,6608543,6900379
2021-08-22,Nebraska,Dairy,6701231,6898431
2019-10-06,Nevada,Dairy,8440168,8546780
2019-10-13,Nevada,Dairy,8475116,7898586
2019-10-20,Nevada,Dairy,8105198,7756662
2019-10-27,Nevada,Dairy,8059750,7701459
2019-11-03,Nevada,Dairy,8130900,8216787
2019-11-10,Nevada,Dairy,8584117,8278683
2019-11-17,Nevada,Dairy,8304959,8618308
2019-11-24,Nevada,Dairy,9039089,9107792
2019-12-01,Nevada,Dairy,9559919,7970528
2019-12-08,Nevada,Dairy,8383343,8443135
2019-12-15,Nevada,Dairy,8452986,7908574
2019-12-22,Nevada,Dairy,9380971,9038765
2019-12-29,Nevada,Dairy,8868397,8192286
2020-01-05,Nevada,Dairy,8764383,8844452
2020-01-12,Nevada,Dairy,8753368,8127640
2020-01-19,Nevada,Dairy,8467335,8105877
2020-01-26,Nevada,Dairy,8294202,8354479
2020-02-02,Nevada,Dairy,8828575,8690324
2020-02-09,Nevada,Dairy,8812437,8147641
2020-02-16,Nevada,Dairy,8482455,8083925
2020-02-23,Nevada,Dairy,8228574,8191435
2020-03-01,Nevada,Dairy,8549687,8459603
2020-03-08,Nevada,Dairy,9204076,8357673
2020-03-15,Nevada,Dairy,13012857,8043580
2020-03-22,Nevada,Dairy,12250714,7872251
2020-03-29,Nevada,Dairy,8720201,7957103
2020-04-05,Nevada,Dairy,10462171,8599956
2020-04-12,Nevada,Dairy,10505634,7931245
2020-04-19,Nevada,Dairy,9693299,8205917
2020-04-26,Nevada,Dairy,9723430,7544130
2020-05-03,Nevada,Dairy,10064941,8397012
2020-05-10,Nevada,Dairy,10073904,7915972
2020-05-17,Nevada,Dairy,9313946,7721735
2020-05-24,Nevada,Dairy,9263424,7958879
2020-05-31,Nevada,Dairy,8852576,8011178
2020-06-07,Nevada,Dairy,8920643,8319215
2020-06-14,Nevada,Dairy,8846354,7884568
2020-06-21,Nevada,Dairy,8706701,7671194
2020-06-28,Nevada,Dairy,8501672,7774283
2020-07-05,Nevada,Dairy,9343493,8495589
2020-07-12,Nevada,Dairy,8920293,8156797
2020-07-19,Nevada,Dairy,9043030,7884603
2020-07-26,Nevada,Dairy,8920809,7889898
2020-08-02,Nevada,Dairy,8902047,8203516
2020-08-09,Nevada,Dairy,9311642,8558618
2020-08-16,Nevada,Dairy,9227512,8342206
2020-08-23,Nevada,Dairy,9104486,8046029
2020-08-30,Nevada,Dairy,9109202,8160588
2020-09-06,Nevada,Dairy,9611823,8489710
2020-09-13,Nevada,Dairy,9481006,8206422
2020-09-20,Nevada,Dairy,9236142,7994640
2020-09-27,Nevada,Dairy,9130319,7953804
2020-10-04,Nevada,Dairy,9259924,8440168
2020-10-11,Nevada,Dairy,9300675,8475116
2020-10-18,Nevada,Dairy,8911862,8105198
2020-10-25,Nevada,Dairy,9007170,8059750
2020-11-01,Nevada,Dairy,9222914,8130900
2020-11-08,Nevada,Dairy,9339131,8584117
2020-11-15,Nevada,Dairy,9863835,8304959
2020-11-22,Nevada,Dairy,10446487,9039089
2020-11-29,Nevada,Dairy,9929220,9559919
2020-12-06,Nevada,Dairy,9152591,8383343
2020-12-13,Nevada,Dairy,9741919,8452986
2020-12-20,Nevada,Dairy,9966534,9380971
2020-12-27,Nevada,Dairy,10053470,8868397
2021-01-03,Nevada,Dairy,9745208,8764383
2021-01-10,Nevada,Dairy,9798490,8753368
2021-01-17,Nevada,Dairy,9586602,8467335
2021-01-24,Nevada,Dairy,9367101,8294202
2021-01-31,Nevada,Dairy,9210573,8828575
2021-02-07,Nevada,Dairy,9934609,8812445
2021-02-14,Nevada,Dairy,9639587,8482455
2021-02-21,Nevada,Dairy,9139278,8228574
2021-02-28,Nevada,Dairy,9156722,8550029
2021-03-07,Nevada,Dairy,9377259,9204230
2021-03-14,Nevada,Dairy,9411100,13012809
2021-03-21,Nevada,Dairy,9070618,12249994
2021-03-28,Nevada,Dairy,9007797,8720816
2021-04-04,Nevada,Dairy,9333847,10462470
2021-04-11,Nevada,Dairy,8967761,10505940
2021-04-18,Nevada,Dairy,9110097,9695155
2021-04-25,Nevada,Dairy,8965202,9724636
2021-05-02,Nevada,Dairy,8903387,10065748
2021-05-09,Nevada,Dairy,9099245,10074942
2021-05-16,Nevada,Dairy,8771796,9314380
2021-05-23,Nevada,Dairy,8947603,9264094
2021-05-30,Nevada,Dairy,8929252,8852515
2021-06-06,Nevada,Dairy,8909078,8921124
2021-06-13,Nevada,Dairy,8892297,8846603
2021-06-20,Nevada,Dairy,8977935,8707005
2021-06-27,Nevada,Dairy,8654939,8502132
2021-07-04,Nevada,Dairy,9324856,9344171
2021-07-11,Nevada,Dairy,8990318,8921311
2021-07-18,Nevada,Dairy,9099907,9044922
2021-07-25,Nevada,Dairy,8965756,8923185
2021-08-01,Nevada,Dairy,8895080,8910797
2021-08-08,Nevada,Dairy,9296604,9344789
2021-08-15,Nevada,Dairy,9479492,9269264
2021-08-22,Nevada,Dairy,9094841,9149155
2019-10-06,New Hampshire,Dairy,6625300,6534275
2019-10-13,New Hampshire,Dairy,6690981,6470491
2019-10-20,New Hampshire,Dairy,6435867,6284585
2019-10-27,New Hampshire,Dairy,6434204,6425415
2019-11-03,New Hampshire,Dairy,6450701,6272222
2019-11-10,New Hampshire,Dairy,6670401,6468542
2019-11-17,New Hampshire,Dairy,6667827,6841767
2019-11-24,New Hampshire,Dairy,6992700,7336760
2019-12-01,New Hampshire,Dairy,7741309,6108654
2019-12-08,New Hampshire,Dairy,6413025,6592000
2019-12-15,New Hampshire,Dairy,6726192,6610314
2019-12-22,New Hampshire,Dairy,7529640,7832615
2019-12-29,New Hampshire,Dairy,7672267,6809982
2020-01-05,New Hampshire,Dairy,7018712,6767174
2020-01-12,New Hampshire,Dairy,6582649,6570374
2020-01-19,New Hampshire,Dairy,6954866,7806316
2020-01-26,New Hampshire,Dairy,6336041,5680698
2020-02-02,New Hampshire,Dairy,6684423,7008504
2020-02-09,New Hampshire,Dairy,6763473,6333246
2020-02-16,New Hampshire,Dairy,6623953,6336854
2020-02-23,New Hampshire,Dairy,6552298,6458604
2020-03-01,New Hampshire,Dairy,6417903,6282626
2020-03-08,New Hampshire,Dairy,6995036,6643244
2020-03-15,New Hampshire,Dairy,8931695,6292683
2020-03-22,New Hampshire,Dairy,9445464,6285733
2020-03-29,New Hampshire,Dairy,7262386,6264850
2020-04-05,New Hampshire,Dairy,7560688,6478172
2020-04-12,New Hampshire,Dairy,8244800,6385349
2020-04-19,New Hampshire,Dairy,7275643,7181663
2020-04-26,New Hampshire,Dairy,7581715,5564678
2020-05-03,New Hampshire,Dairy,7841564,6406291
2020-05-10,New Hampshire,Dairy,7944620,6590909
2020-05-17,New Hampshire,Dairy,7305579,6270982
2020-05-24,New Hampshire,Dairy,7482350,6649374
2020-05-31,New Hampshire,Dairy,7099076,6336613
2020-06-07,New Hampshire,Dairy,7387973,6522952
2020-06-14,New Hampshire,Dairy,7324610,6480899
2020-06-21,New Hampshire,Dairy,7359142,6404384
2020-06-28,New Hampshire,Dairy,6978096,6356987
2020-07-05,New Hampshire,Dairy,7811458,6975078
2020-07-12,New Hampshire,Dairy,7186373,6432719
2020-07-19,New Hampshire,Dairy,7288942,6486441
2020-07-26,New Hampshire,Dairy,7162570,6352690
2020-08-02,New Hampshire,Dairy,7174049,6549191
2020-08-09,New Hampshire,Dairy,7483173,6750628
2020-08-16,New Hampshire,Dairy,7320636,6554673
2020-08-23,New Hampshire,Dairy,7253400,6493674
2020-08-30,New Hampshire,Dairy,7385042,6729498
2020-09-06,New Hampshire,Dairy,7494342,6859999
2020-09-13,New Hampshire,Dairy,7364466,6507580
2020-09-20,New Hampshire,Dairy,7296546,6344296
2020-09-27,New Hampshire,Dairy,7142661,6360527
2020-10-04,New Hampshire,Dairy,7273157,6625300
2020-10-11,New Hampshire,Dairy,7389227,6690981
2020-10-18,New Hampshire,Dairy,7314206,6435867
2020-10-25,New Hampshire,Dairy,7036834,6434204
2020-11-01,New Hampshire,Dairy,7306976,6450701
2020-11-08,New Hampshire,Dairy,7247060,6670401
2020-11-15,New Hampshire,Dairy,7479089,6667827
2020-11-22,New Hampshire,Dairy,7946610,6992700
2020-11-29,New Hampshire,Dairy,7843961,7741309
2020-12-06,New Hampshire,Dairy,7287238,6413025
2020-12-13,New Hampshire,Dairy,7364731,6726192
